Route,Type,Image_Name,Lat,Long,Aanslag,Deuken en gaten,Scheefstand,Stickers/Graffiti,Verf/dekking,Working?
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_661.png,52.08662787,4.304443515,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_207.png,52.07387534,4.304423989,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_264.png,52.08380399,4.304376914,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_268.png,52.08380399,4.304376914,,,,B,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1128.jpg,52.0617884,4.3043703,,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1059.jpg,52.0617885,4.3043699,B,B,C,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1129.jpg,52.0617885,4.3043699,,B,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_41.png,52.05726244,4.304217541,D,,,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_554.png,52.09414885,4.304174894,,,,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_626.png,52.0836707,4.304150301,,,,C,D,TRUE
Benoordenhout,lichtmasten,Benoordenhout_272.png,52.08389423,4.304138731,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_75.png,52.06178053,4.304101762,,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1112.jpg,52.0639502,4.3040048,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_212.png,52.07371319,4.303958865,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_617.png,52.08357092,4.303912736,,C,B,C,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_565.png,52.0803208,4.303886707,,,,,D,TRUE
Benoordenhout,lichtmasten,Benoordenhout_274.png,52.08403318,4.303803097,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1111.jpg,52.0638513,4.3037894,,C,,C,C,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_567.png,52.06204247,4.303737911,B,,C,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_277.png,52.0839317,4.303662657,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_219.png,52.07343062,4.303627917,,,,C,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_735.png,52.07911882,4.303551573,,,,C,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_917.png,52.07784736,4.303550995,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_569.png,52.08069294,4.303512711,,,,B,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_556.png,52.07987759,4.303500733,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_908.png,52.05731018,4.303472541,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1110.jpg,52.0637009,4.3034318,,,B,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_286.png,52.08380046,4.303377881,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1057.jpg,52.0621482,4.303338,,,B,B,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_609.png,52.08335134,4.303329659,,,,D,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_730.png,52.07927199,4.303255644,B,,C,,B,TRUE
Willemspark,lichtmasten,Willemspark_150.png,52.06900065,4.303207948,B,,C,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_577.png,52.08100647,4.303187453,,,,,C,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_994.jpg,52.0856266,4.3031063,,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_224.png,52.07349008,4.303066703,B,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_289.png,52.08366756,4.302995307,,,C,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_931.png,52.07895497,4.302810185,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_913.png,52.05714365,4.30280322,,,,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1109.jpg,52.0634206,4.302801,,,B,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_581.png,52.08147399,4.302738827,,,B,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_635.png,52.08353565,4.302668483,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_226.png,52.0734199,4.302658271,,,,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_585.png,52.06100242,4.302639066,D,,C,,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_995.jpg,52.0854871,4.302586,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_589.png,52.05857471,4.302516378,D,,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1080.jpg,52.0686314,4.302467,B,B,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1081.jpg,52.0686314,4.302467,C,B,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1082.jpg,52.0686314,4.302467,,B,B,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_172.png,52.08761496,4.302421928,,B,,C,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_586.png,52.08184571,4.302355091,,,,B,D,TRUE
Willemspark,lichtmasten,Willemspark_168.png,52.06634952,4.302351402,B,,B,B,D,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_166.png,52.06886254,4.302337359,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_856.png,52.05922993,4.302337336,,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_915.png,52.056763,4.302305174,,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_921.png,52.056763,4.302305174,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_154.png,52.06698214,4.302298883,C,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_167.png,52.06883607,4.30229181,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_174.png,52.06883607,4.30229181,,,,,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_559.png,52.06244503,4.302262166,C,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_231.png,52.07334972,4.302249839,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_145.png,52.06397014,4.302241424,,,,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_926.png,52.07864719,4.302235063,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_750.png,52.06828061,4.302201466,,,,B,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_997.jpg,52.0844771,4.3021473,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_155.png,52.06692091,4.30205434,B,,B,,D,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_53.png,52.06257376,4.302030582,,,,B,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_598.png,52.08220163,4.301986832,,,C,D,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_591.png,52.08221743,4.301971355,,,C,,D,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_200.png,52.07284581,4.3019564,C,,,,,TRUE
Willemspark,lichtmasten,Willemspark_160.png,52.06716752,4.301942264,,,C,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_911.png,52.08744297,4.301921801,B,,,B,B,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_996.jpg,52.0847496,4.3018531,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_234.png,52.07327954,4.301841407,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_242.png,52.07225664,4.301833881,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_602.png,52.08238361,4.30179924,,,,C,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_628.png,52.06741666,4.30176442,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_548.png,52.06277343,4.301736418,B,,,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_811.png,52.09198012,4.301676411,B,,B,,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_240.png,52.072733,4.301633428,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1127.jpg,52.0629371,4.3015581,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_235.png,52.07320936,4.301432975,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_194.png,52.07261686,4.301304136,B,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_539.png,52.06308072,4.301298454,B,,B,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_541.png,52.06308072,4.301298454,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_177.png,52.06958009,4.301294102,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_180.png,52.06492559,4.301262612,B,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_142.png,52.0634305,4.301206855,,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_549.png,52.08406817,4.30119422,,,C,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_649.png,52.0834006,4.301186665,,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_538.png,52.08240454,4.301003245,,,,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_192.png,52.0725012,4.30096894,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_191.png,52.07112508,4.300880046,C,,B,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_454.png,52.07112508,4.300880046,B,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1077.jpg,52.0636118,4.3008436,,C,B,B,C,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_528.png,52.08074091,4.30081227,,,,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_148.png,52.06397541,4.300764178,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_852.png,52.05892272,4.300754381,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_476.png,52.06261295,4.300649006,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_187.png,52.0723803,4.300625515,C,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1076.jpg,52.0638355,4.3006236,,C,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_629.png,52.06535124,4.30058472,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_928.png,52.05709906,4.300519305,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_405.png,52.08045353,4.300280789,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_249.png,52.07257703,4.300266015,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_478.png,52.06216457,4.300264925,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_480.png,52.06216457,4.300264925,B,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_306.png,52.08248674,4.300240693,,,,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_163.png,52.06689359,4.300234368,,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_475.png,52.06290967,4.300191447,C,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_181.png,52.07208413,4.300055722,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_453.png,52.07208413,4.300055722,C,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_303.png,52.08276423,4.299952284,,,,B,B,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_77.png,52.07885055,4.299883731,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_308.png,52.08240923,4.299869624,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_186.png,52.06474286,4.299709076,,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_651.png,52.08326555,4.299704847,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_195.png,52.07291804,4.29968476,D,,B,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_257.png,52.07291804,4.29968476,,,,,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_473.png,52.06353344,4.299592871,B,B,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_933.png,52.05746047,4.299512183,,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_201.png,52.07296756,4.299480479,,,B,B,C,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_85.png,52.07919132,4.29947692,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_236.png,52.07282842,4.299442231,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_238.png,52.07282842,4.299442231,B,,B,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_447.png,52.07282842,4.299442231,B,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_621.png,52.06328582,4.29940502,D,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_938.png,52.05737757,4.299389004,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_446.png,52.07292819,4.299354938,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_165.png,52.06712758,4.29933416,D,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_315.png,52.08213056,4.299293155,,,,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_940.png,52.05729467,4.299265825,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_243.png,52.073216,4.29926389,,,B,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_444.png,52.07303345,4.299259986,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_299.png,52.0850635,4.29924705,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_516.png,52.08229602,4.299181676,,,C,D,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_472.png,52.06395978,4.299176775,B,,C,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_604.png,52.06008234,4.299155854,C,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_290.png,52.08433018,4.299142826,,,C,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_449.png,52.07317449,4.299139948,,,,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_451.png,52.07317449,4.299139948,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_216.png,52.08539378,4.299130853,D,,B,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_88.png,52.07955989,4.299100883,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_288.png,52.07194805,4.299062418,B,,B,B,C,TRUE
Willemspark,lichtmasten,Willemspark_202.png,52.0735959,4.299059827,B,,,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1079.jpg,52.0675015,4.299051,C,,C,B,,TRUE
Willemspark,lichtmasten,Willemspark_233.png,52.07334374,4.298998933,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_188.png,52.06559971,4.298894086,B,,C,,,TRUE
Willemspark,lichtmasten,Willemspark_229.png,52.0734555,4.298884982,,,B,D,D,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_752.png,52.08888862,4.298872041,C,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_185.png,52.07458817,4.298817342,B,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_296.png,52.08560988,4.298807396,B,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_431.png,52.07356002,4.298759798,,B,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_944.png,52.05767298,4.298651671,,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_221.png,52.08599968,4.298644645,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_293.png,52.07024084,4.298574314,D,,B,B,C,TRUE
Benoordenhout,lichtmasten,Benoordenhout_322.png,52.08180647,4.29852411,,,,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_158.png,52.06624506,4.298509236,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_254.png,52.07322079,4.29847968,B,,B,C,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_320.png,52.08199413,4.298421231,,,,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1083.jpg,52.0661881,4.2983934,B,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_294.png,52.08459133,4.298376153,,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_209.png,52.0738247,4.298304628,,,B,C,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_470.png,52.06489027,4.298261621,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_262.png,52.07406908,4.298227188,,,,,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1084.jpg,52.0663668,4.2982271,C,B,B,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_608.png,52.0612204,4.29822532,D,,D,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_650.png,52.0831305,4.298223029,,,,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_72.png,52.07917774,4.298179758,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_244.png,52.07387884,4.298162136,C,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_246.png,52.07387884,4.298162136,B,,B,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_690.png,52.08861462,4.298160668,,,B,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_325.png,52.08171122,4.298127001,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_250.png,52.07412956,4.298081725,B,,B,C,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_948.png,52.05770849,4.298056547,,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1046.jpg,52.0613365,4.2980426,B,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1045.jpg,52.0611796,4.2980251,B,,B,B,D,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1078.jpg,52.0666979,4.2979271,,,B,D,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_429.png,52.07395691,4.297919984,,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_151.png,52.06651021,4.297873224,C,,,,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_68.png,52.07950328,4.297820792,,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_329.png,52.08161597,4.297729892,,,,D,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_468.png,52.06545293,4.297674069,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_255.png,52.07274807,4.297607591,C,,,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_498.png,52.08385113,4.297551082,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1105.jpg,52.0619229,4.2974942,B,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_210.png,52.07418797,4.297464516,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_217.png,52.07418797,4.297464516,,,B,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_265.png,52.07418797,4.297464516,C,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_955.png,52.057744,4.297461423,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_433.png,52.08132256,4.297457407,,,,D,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_64.png,52.07984473,4.297439155,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_963.png,52.06032835,4.29740926,B,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_295.png,52.06983168,4.297394438,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_298.png,52.06983168,4.297394438,,,,C,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_331.png,52.08152072,4.297332783,,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1047.jpg,52.0621976,4.2972235,B,,B,B,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_613.png,52.08992278,4.297166219,,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_267.png,52.07414247,4.297154643,,,,C,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_60.png,52.08018132,4.297050132,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_271.png,52.07394745,4.297039651,,,,,B,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_461.png,52.08226307,4.296989338,,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_707.png,52.06647321,4.296982381,B,,C,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_377.png,52.08128563,4.296933812,,,B,D,D,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_952.png,52.05777951,4.296866299,,,,,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_465.png,52.0663708,4.296836491,B,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_702.png,52.0663708,4.296836491,B,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_656.png,52.08299545,4.296741211,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_481.png,52.08339095,4.296721529,,,B,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_423.png,52.07376542,4.296638413,,,,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_424.png,52.07376542,4.296638413,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_427.png,52.07376542,4.296638413,,,,,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_291.png,52.07128008,4.296632306,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_305.png,52.06373299,4.296597787,,,,,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_456.png,52.06645332,4.296587267,,,,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_463.png,52.06645332,4.296587267,B,,B,B,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_709.png,52.06645332,4.296587267,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_222.png,52.07412049,4.296565144,C,,B,D,,TRUE
Willemspark,lichtmasten,Willemspark_225.png,52.07412049,4.296565144,,,B,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_273.png,52.07412049,4.296565144,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1143.jpg,52.0818673,4.2964261,,,,D,D,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1144.jpg,52.0818673,4.2964261,,,,B,D,TRUE
Willemspark,lichtmasten,Willemspark_227.png,52.07371309,4.296404839,B,,B,D,B,TRUE
Willemspark,lichtmasten,Willemspark_270.png,52.07156984,4.296301603,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_958.png,52.05825517,4.296297717,,,,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_956.png,52.07882593,4.296275429,,,,,C,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_59.png,52.0802029,4.29623449,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_260.png,52.07253534,4.296220454,B,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_355.png,52.0772476,4.296050063,,,B,C,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_358.png,52.0772476,4.296050063,,,,C,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_363.png,52.0772476,4.296050063,,,,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_365.png,52.0772476,4.296050063,,,,B,B,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_957.png,52.07923898,4.296036848,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_285.png,52.07071915,4.295830687,,,B,B,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_691.png,52.06618329,4.295716862,C,,,,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_964.png,52.0795713,4.295668407,,,,,B,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_946.png,52.07705726,4.295609168,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_263.png,52.07298348,4.295542672,C,,,B,D,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_55.png,52.07974805,4.29547305,,,,D,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_693.png,52.06596925,4.295348044,B,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_309.png,52.06506935,4.295326541,,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_652.png,52.0828604,4.295259393,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_688.png,52.06591643,4.295187608,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1043.jpg,52.064003,4.2950005,D,,B,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_372.png,52.07672044,4.294806683,,,C,B,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_633.png,52.06210859,4.294710782,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_269.png,52.0719798,4.294660857,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_692.png,52.06564957,4.294658354,B,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_367.png,52.07668655,4.294557534,,,B,B,B,TRUE
Benoordenhout,lichtmasten,Benoordenhout_370.png,52.07668655,4.294557534,,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_638.png,52.06089048,4.294519003,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_716.png,52.06613062,4.294434201,B,,B,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_726.png,52.06613062,4.294434201,,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_421.png,52.07638025,4.294431604,,,,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_932.png,52.07704096,4.294411072,,,,C,,TRUE
